"Gene ID","Sequence Level","Is Top Level","Genomic Sequence","lc_project_id","Location","organismAbbrev","start","end","is_reversed","start_context","end_context"
"cgd6_30","chromosome","1","CM000434","cryptodb","10961 - 11782 (-)","cparIowaII","10961","11782","-","5961","16782"
"cgd6_300","chromosome","1","CM000434","cryptodb","73060 - 73722 (-)","cparIowaII","73060","73722","-","68060","78722"
"cgd6_3000","chromosome","1","CM000434","cryptodb","690513 - 691482 (+)","cparIowaII","690513","691482","+","685513","696482"
"cgd6_3010","chromosome","1","CM000434","cryptodb","691946 - 694431 (+)","cparIowaII","691946","694431","+","686946","699431"
"cgd6_3020","chromosome","1","CM000434","cryptodb","695287 - 696570 (+)","cparIowaII","695287","696570","+","690287","701570"
"cgd6_3030","chromosome","1","CM000434","cryptodb","696887 - 701221 (+)","cparIowaII","696887","701221","+","691887","706221"
"cgd6_3040","chromosome","1","CM000434","cryptodb","701430 - 702734 (+)","cparIowaII","701430","702734","+","696430","707734"
"cgd6_3050","chromosome","1","CM000434","cryptodb","703182 - 707242 (+)","cparIowaII","703182","707242","+","698182","712242"
"cgd6_3060","chromosome","1","CM000434","cryptodb","707708 - 708459 (+)","cparIowaII","707708","708459","+","702708","713459"
"cgd6_3070","chromosome","1","CM000434","cryptodb","708998 - 710797 (+)","cparIowaII","708998","710797","+","703998","715797"
"cgd6_3080","chromosome","1","CM000434","cryptodb","711363 - 713315 (+)","cparIowaII","711363","713315","+","706363","718315"
"cgd6_3090","chromosome","1","CM000434","cryptodb","713776 - 718272 (-)","cparIowaII","713776","718272","-","708776","723272"
"cgd6_3093","chromosome","1","CM000434","cryptodb","718473 - 719009 (+)","cparIowaII","718473","719009","+","713473","724009"
"cgd6_310","chromosome","1","CM000434","cryptodb","75254 - 78471 (+)","cparIowaII","75254","78471","+","70254","83471"
"cgd6_3100","chromosome","1","CM000434","cryptodb","719165 - 720298 (-)","cparIowaII","719165","720298","-","714165","725298"
"cgd6_3103","chromosome","1","CM000434","cryptodb","720782 - 724354 (-)","cparIowaII","720782","724354","-","715782","729354"
"cgd6_3110","chromosome","1","CM000434","cryptodb","721705 - 722103 (+)","cparIowaII","721705","722103","+","716705","727103"
"cgd6_3120","chromosome","1","CM000434","cryptodb","725568 - 727952 (+)","cparIowaII","725568","727952","+","720568","732952"
"cgd6_313","chromosome","1","CM000434","cryptodb","77540 - 78537 (+)","cparIowaII","77540","78537","+","72540","83537"
"cgd6_3130","chromosome","1","CM000434","cryptodb","727984 - 729741 (-)","cparIowaII","727984","729741","-","722984","734741"
"cgd6_3140","chromosome","1","CM000434","cryptodb","730336 - 734211 (-)","cparIowaII","730336","734211","-","725336","739211"
"cgd6_3150","chromosome","1","CM000434","cryptodb","734778 - 736235 (-)","cparIowaII","734778","736235","-","729778","741235"
"cgd6_3160","chromosome","1","CM000434","cryptodb","736706 - 739697 (+)","cparIowaII","736706","739697","+","731706","744697"
"cgd6_3170","chromosome","1","CM000434","cryptodb","740347 - 742824 (+)","cparIowaII","740347","742824","+","735347","747824"
"cgd6_3180","chromosome","1","CM000434","cryptodb","743258 - 743726 (+)","cparIowaII","743258","743726","+","738258","748726"
"cgd6_3190","chromosome","1","CM000434","cryptodb","744980 - 747310 (+)","cparIowaII","744980","747310","+","739980","752310"
"cgd6_320","chromosome","1","CM000434","cryptodb","79625 - 82051 (+)","cparIowaII","79625","82051","+","74625","87051"
"cgd6_3200","chromosome","1","CM000434","cryptodb","747764 - 749287 (-)","cparIowaII","747764","749287","-","742764","754287"
"cgd6_3210","chromosome","1","CM000434","cryptodb","749719 - 751432 (-)","cparIowaII","749719","751432","-","744719","756432"
"cgd6_3220","chromosome","1","CM000434","cryptodb","751604 - 753452 (-)","cparIowaII","751604","753452","-","746604","758452"
"cgd6_3230","chromosome","1","CM000434","cryptodb","753533 - 755641 (-)","cparIowaII","753533","755641","-","748533","760641"
"cgd6_3240","chromosome","1","CM000434","cryptodb","755889 - 757646 (-)","cparIowaII","755889","757646","-","750889","762646"
"cgd6_3250","chromosome","1","CM000434","cryptodb","757825 - 758613 (+)","cparIowaII","757825","758613","+","752825","763613"
"cgd6_3253","chromosome","1","CM000434","cryptodb","758679 - 759142 (+)","cparIowaII","758679","759142","+","753679","764142"
"cgd6_3260","chromosome","1","CM000434","cryptodb","759593 - 762223 (+)","cparIowaII","759593","762223","+","754593","767223"
"cgd6_3270","chromosome","1","CM000434","cryptodb","762455 - 763567 (+)","cparIowaII","762455","763567","+","757455","768567"
"cgd6_3280","chromosome","1","CM000434","cryptodb","764532 - 767624 (+)","cparIowaII","764532","767624","+","759532","772624"
"cgd6_3290","chromosome","1","CM000434","cryptodb","767922 - 773901 (-)","cparIowaII","767922","773901","-","762922","778901"
"cgd6_330","chromosome","1","CM000434","cryptodb","82081 - 83021 (-)","cparIowaII","82081","83021","-","77081","88021"
"cgd6_3300","chromosome","1","CM000434","cryptodb","774262 - 775197 (-)","cparIowaII","774262","775197","-","769262","780197"
"cgd6_3313","chromosome","1","CM000434","cryptodb","775119 - 776846 (+)","cparIowaII","775119","776846","+","770119","781846"
"cgd6_3330","chromosome","1","CM000434","cryptodb","776937 - 780173 (-)","cparIowaII","776937","780173","-","771937","785173"
"cgd6_3340","chromosome","1","CM000434","cryptodb","780411 - 781093 (-)","cparIowaII","780411","781093","-","775411","786093"
"cgd6_3350","chromosome","1","CM000434","cryptodb","781857 - 783029 (+)","cparIowaII","781857","783029","+","776857","788029"
"cgd6_3360","chromosome","1","CM000434","cryptodb","783609 - 784891 (-)","cparIowaII","783609","784891","-","778609","789891"
"cgd6_3370","chromosome","1","CM000434","cryptodb","785028 - 786618 (+)","cparIowaII","785028","786618","+","780028","791618"
"cgd6_3380","chromosome","1","CM000434","cryptodb","786894 - 788192 (-)","cparIowaII","786894","788192","-","781894","793192"
"cgd6_3390","chromosome","1","CM000434","cryptodb","789249 - 795725 (+)","cparIowaII","789249","795725","+","784249","800725"
"cgd6_340","chromosome","1","CM000434","cryptodb","83712 - 84476 (+)","cparIowaII","83712","84476","+","78712","89476"
"cgd6_3400","chromosome","1","CM000434","cryptodb","796139 - 799078 (+)","cparIowaII","796139","799078","+","791139","804078"
"cgd6_3410","chromosome","1","CM000434","cryptodb","799324 - 802110 (-)","cparIowaII","799324","802110","-","794324","807110"
"cgd6_3420","chromosome","1","CM000434","cryptodb","802713 - 805195 (+)","cparIowaII","802713","805195","+","797713","810195"
"cgd6_3430","chromosome","1","CM000434","cryptodb","805343 - 806224 (-)","cparIowaII","805343","806224","-","800343","811224"
"cgd6_3440","chromosome","1","CM000434","cryptodb","806549 - 807118 (+)","cparIowaII","806549","807118","+","801549","812118"
"cgd6_3450","chromosome","1","CM000434","cryptodb","807253 - 808102 (-)","cparIowaII","807253","808102","-","802253","813102"
"cgd6_3460","chromosome","1","CM000434","cryptodb","809474 - 811816 (-)","cparIowaII","809474","811816","-","804474","816816"
"cgd6_3470","chromosome","1","CM000434","cryptodb","812429 - 813160 (-)","cparIowaII","812429","813160","-","807429","818160"
"cgd6_3480","chromosome","1","CM000434","cryptodb","813372 - 815472 (-)","cparIowaII","813372","815472","-","808372","820472"
"cgd6_3490","chromosome","1","CM000434","cryptodb","815659 - 816620 (+)","cparIowaII","815659","816620","+","810659","821620"
"cgd6_3500","chromosome","1","CM000434","cryptodb","816654 - 817786 (-)","cparIowaII","816654","817786","-","811654","822786"
"cgd6_3510","chromosome","1","CM000434","cryptodb","818446 - 819045 (+)","cparIowaII","818446","819045","+","813446","824045"
"cgd6_3520","chromosome","1","CM000434","cryptodb","819697 - 823896 (-)","cparIowaII","819697","823896","-","814697","828896"
"cgd6_3530","chromosome","1","CM000434","cryptodb","824432 - 826825 (-)","cparIowaII","824432","826825","-","819432","831825"
"cgd6_3540","chromosome","1","CM000434","cryptodb","827260 - 828171 (+)","cparIowaII","827260","828171","+","822260","833171"
"cgd6_3550","chromosome","1","CM000434","cryptodb","828767 - 829887 (+)","cparIowaII","828767","829887","+","823767","834887"
"cgd6_3560","chromosome","1","CM000434","cryptodb","830028 - 831647 (+)","cparIowaII","830028","831647","+","825028","836647"
"cgd6_3565","chromosome","1","CM000434","cryptodb","832164 - 832234 (-)","cparIowaII","832164","832234","-","827164","837234"
"cgd6_3570","chromosome","1","CM000434","cryptodb","832488 - 835487 (-)","cparIowaII","832488","835487","-","827488","840487"
"cgd6_3580","chromosome","1","CM000434","cryptodb","835676 - 836503 (+)","cparIowaII","835676","836503","+","830676","841503"
"cgd6_3590","chromosome","1","CM000434","cryptodb","836852 - 838274 (-)","cparIowaII","836852","838274","-","831852","843274"
"cgd6_360","chromosome","1","CM000434","cryptodb","85459 - 85830 (-)","cparIowaII","85459","85830","-","80459","90830"
"cgd6_3600","chromosome","1","CM000434","cryptodb","838583 - 839332 (+)","cparIowaII","838583","839332","+","833583","844332"
"cgd6_3610","chromosome","1","CM000434","cryptodb","840320 - 841735 (+)","cparIowaII","840320","841735","+","835320","846735"
"cgd6_3620","chromosome","1","CM000434","cryptodb","841791 - 842981 (-)","cparIowaII","841791","842981","-","836791","847981"
"cgd6_3623","chromosome","1","CM000434","cryptodb","843717 - 844989 (-)","cparIowaII","843717","844989","-","838717","849989"
"cgd6_3630","chromosome","1","CM000434","cryptodb","845474 - 847486 (-)","cparIowaII","845474","847486","-","840474","852486"
"cgd6_3640","chromosome","1","CM000434","cryptodb","848645 - 850372 (+)","cparIowaII","848645","850372","+","843645","855372"
"cgd6_3650","chromosome","1","CM000434","cryptodb","850601 - 857593 (-)","cparIowaII","850601","857593","-","845601","862593"
"cgd6_3660","chromosome","1","CM000434","cryptodb","858339 - 859562 (-)","cparIowaII","858339","859562","-","853339","864562"
"cgd6_3663","chromosome","1","CM000434","cryptodb","859753 - 860508 (-)","cparIowaII","859753","860508","-","854753","865508"
"cgd6_3670","chromosome","1","CM000434","cryptodb","860727 - 861359 (-)","cparIowaII","860727","861359","-","855727","866359"
"cgd6_3680","chromosome","1","CM000434","cryptodb","861972 - 863711 (+)","cparIowaII","861972","863711","+","856972","868711"
"cgd6_3690","chromosome","1","CM000434","cryptodb","864267 - 865772 (-)","cparIowaII","864267","865772","-","859267","870772"
"cgd6_3710","chromosome","1","CM000434","cryptodb","866381 - 866560 (+)","cparIowaII","866381","866560","+","861381","871560"
"cgd6_3715","chromosome","1","CM000434","cryptodb","867223 - 867294 (-)","cparIowaII","867223","867294","-","862223","872294"
"cgd6_3720","chromosome","1","CM000434","cryptodb","867366 - 868318 (-)","cparIowaII","867366","868318","-","862366","873318"
"cgd6_3730","chromosome","1","CM000434","cryptodb","868907 - 875716 (+)","cparIowaII","868907","875716","+","863907","880716"
"cgd6_3740","chromosome","1","CM000434","cryptodb","876386 - 877111 (+)","cparIowaII","876386","877111","+","871386","882111"
"cgd6_3750","chromosome","1","CM000434","cryptodb","877226 - 879154 (-)","cparIowaII","877226","879154","-","872226","884154"
"cgd6_3760","chromosome","1","CM000434","cryptodb","879891 - 882559 (+)","cparIowaII","879891","882559","+","874891","887559"
"cgd6_3763","chromosome","1","CM000434","cryptodb","883313 - 883783 (+)","cparIowaII","883313","883783","+","878313","888783"
"cgd6_3770","chromosome","1","CM000434","cryptodb","883675 - 884787 (+)","cparIowaII","883675","884787","+","878675","889787"
"cgd6_3780","chromosome","1","CM000434","cryptodb","884904 - 885533 (+)","cparIowaII","884904","885533","+","879904","890533"
"cgd6_3790","chromosome","1","CM000434","cryptodb","886254 - 887989 (+)","cparIowaII","886254","887989","+","881254","892989"
"cgd6_380","chromosome","1","CM000434","cryptodb","89178 - 89621 (-)","cparIowaII","89178","89621","-","84178","94621"
"cgd6_3800","chromosome","1","CM000434","cryptodb","888235 - 889906 (+)","cparIowaII","888235","889906","+","883235","894906"
"cgd6_3810","chromosome","1","CM000434","cryptodb","890023 - 891018 (+)","cparIowaII","890023","891018","+","885023","896018"
"cgd6_3820","chromosome","1","CM000434","cryptodb","891142 - 892545 (-)","cparIowaII","891142","892545","-","886142","897545"
"cgd6_3830","chromosome","1","CM000434","cryptodb","893193 - 894095 (+)","cparIowaII","893193","894095","+","888193","899095"
"cgd6_3840","chromosome","1","CM000434","cryptodb","894260 - 896419 (+)","cparIowaII","894260","896419","+","889260","901419"
"cgd6_3850","chromosome","1","CM000434","cryptodb","896484 - 896888 (-)","cparIowaII","896484","896888","-","891484","901888"
"cgd6_3860","chromosome","1","CM000434","cryptodb","897551 - 901998 (+)","cparIowaII","897551","901998","+","892551","906998"
"cgd6_3863","chromosome","1","CM000434","cryptodb","900867 - 901430 (-)","cparIowaII","900867","901430","-","895867","906430"
"cgd6_3870","chromosome","1","CM000434","cryptodb","902206 - 903828 (+)","cparIowaII","902206","903828","+","897206","908828"
"cgd6_3880","chromosome","1","CM000434","cryptodb","904102 - 905523 (+)","cparIowaII","904102","905523","+","899102","910523"
"cgd6_3890","chromosome","1","CM000434","cryptodb","905640 - 905969 (-)","cparIowaII","905640","905969","-","900640","910969"
"cgd6_390","chromosome","1","CM000434","cryptodb","89840 - 92377 (-)","cparIowaII","89840","92377","-","84840","97377"
"cgd6_3900","chromosome","1","CM000434","cryptodb","906625 - 907659 (+)","cparIowaII","906625","907659","+","901625","912659"
"cgd6_3910","chromosome","1","CM000434","cryptodb","907795 - 909345 (-)","cparIowaII","907795","909345","-","902795","914345"
"cgd6_3920","chromosome","1","CM000434","cryptodb","909818 - 912463 (-)","cparIowaII","909818","912463","-","904818","917463"
"cgd6_3930","chromosome","1","CM000434","cryptodb","913002 - 915758 (-)","cparIowaII","913002","915758","-","908002","920758"
"cgd6_3940","chromosome","1","CM000434","cryptodb","917052 - 917930 (-)","cparIowaII","917052","917930","-","912052","922930"
"cgd6_3950","chromosome","1","CM000434","cryptodb","919118 - 922003 (+)","cparIowaII","919118","922003","+","914118","927003"
"cgd6_3960","chromosome","1","CM000434","cryptodb","922197 - 925670 (+)","cparIowaII","922197","925670","+","917197","930670"
"cgd6_3970","chromosome","1","CM000434","cryptodb","925762 - 926421 (-)","cparIowaII","925762","926421","-","920762","931421"
"cgd6_3980","chromosome","1","CM000434","cryptodb","926677 - 927150 (+)","cparIowaII","926677","927150","+","921677","932150"
"cgd6_3990","chromosome","1","CM000434","cryptodb","927808 - 929115 (-)","cparIowaII","927808","929115","-","922808","934115"
"cgd6_40","chromosome","1","CM000434","cryptodb","12447 - 13025 (-)","cparIowaII","12447","13025","-","7447","18025"
"cgd6_400","chromosome","1","CM000434","cryptodb","93186 - 94537 (-)","cparIowaII","93186","94537","-","88186","99537"
"cgd6_4000","chromosome","1","CM000434","cryptodb","930566 - 932503 (+)","cparIowaII","930566","932503","+","925566","937503"
"cgd6_4010","chromosome","1","CM000434","cryptodb","932646 - 933131 (-)","cparIowaII","932646","933131","-","927646","938131"
"cgd6_4020","chromosome","1","CM000434","cryptodb","933755 - 937375 (+)","cparIowaII","933755","937375","+","928755","942375"
"cgd6_4030","chromosome","1","CM000434","cryptodb","937901 - 941014 (+)","cparIowaII","937901","941014","+","932901","946014"
"cgd6_4040","chromosome","1","CM000434","cryptodb","941068 - 944837 (-)","cparIowaII","941068","944837","-","936068","949837"
"cgd6_4050","chromosome","1","CM000434","cryptodb","945233 - 947635 (+)","cparIowaII","945233","947635","+","940233","952635"
"cgd6_4060","chromosome","1","CM000434","cryptodb","947933 - 948671 (-)","cparIowaII","947933","948671","-","942933","953671"
"cgd6_4070","chromosome","1","CM000434","cryptodb","948755 - 951017 (+)","cparIowaII","948755","951017","+","943755","956017"
"cgd6_4080","chromosome","1","CM000434","cryptodb","951126 - 952854 (-)","cparIowaII","951126","952854","-","946126","957854"
"cgd6_4090","chromosome","1","CM000434","cryptodb","953737 - 954768 (+)","cparIowaII","953737","954768","+","948737","959768"
"cgd6_410","chromosome","1","CM000434","cryptodb","95136 - 96596 (+)","cparIowaII","95136","96596","+","90136","101596"
"cgd6_4100","chromosome","1","CM000434","cryptodb","955353 - 955658 (+)","cparIowaII","955353","955658","+","950353","960658"
"cgd6_4110","chromosome","1","CM000434","cryptodb","956063 - 961367 (+)","cparIowaII","956063","961367","+","951063","966367"
