"Gene ID","Ontology","GO ID","Is Not","GO Term Name","Source","Evidence Code","Reference","Support for Evidence Code Assignment","sort_key","Transcript ID(s)"
"cgd6_4420","Cellular Component","GO:0005622","N/A","intracellular","Interpro","IEA","N/A","N/A","CGO:0005622","cgd6_4420-RA"
"cgd6_4420","Molecular Function","GO:0000166","N/A","nucleotide binding","Interpro","IEA","N/A","N/A","MGO:0000166","cgd6_4420-RA"
"cgd6_4420","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd6_4420-RA"
"cgd6_4420","Molecular Function","GO:0003824","N/A","catalytic activity","Interpro","IEA","N/A","N/A","MGO:0003824","cgd6_4420-RA"
"cgd6_4420","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_4420-RA"
"cgd6_4420","Molecular Function","GO:0008026","N/A","ATP-dependent helicase activity","Interpro","IEA","N/A","N/A","MGO:0008026","cgd6_4420-RA"
"cgd6_4460","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd6_4460-RA"
"cgd6_4480","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd6_4480-RA"
"cgd6_4490","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd6_4490-RA"
"cgd6_4510","Molecular Function","GO:0003677","N/A","DNA binding","Interpro","IEA","N/A","N/A","MGO:0003677","cgd6_4510-RA"
"cgd6_4550","Biological Process","GO:0016579","N/A","protein deubiquitination","Interpro","IEA","N/A","N/A","BGO:0016579","cgd6_4550-RA"
"cgd6_4550","Molecular Function","GO:0004843","N/A","thiol-dependent ubiquitin-specific protease activity","Interpro","IEA","N/A","N/A","MGO:0004843","cgd6_4550-RA"
"cgd6_4550","Molecular Function","GO:0008270","N/A","zinc ion binding","Interpro","IEA","N/A","N/A","MGO:0008270","cgd6_4550-RA"
"cgd6_4550","Molecular Function","GO:0036459","N/A","thiol-dependent ubiquitinyl hydrolase activity","Interpro","IEA","N/A","N/A","MGO:0036459","cgd6_4550-RA"
"cgd6_4560","Cellular Component","GO:0016459","N/A","myosin complex","Interpro","IEA","N/A","N/A","CGO:0016459","cgd6_4560-RA"
"cgd6_4560","Molecular Function","GO:0003774","N/A","motor activity","Interpro","IEA","N/A","N/A","MGO:0003774","cgd6_4560-RA"
"cgd6_4560","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd6_4560-RA"
"cgd6_4560","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_4560-RA"
"cgd6_4570","Biological Process","GO:0006542","N/A","glutamine biosynthetic process","Interpro","IEA","N/A","N/A","BGO:0006542","cgd6_4570-RA"
"cgd6_4570","Biological Process","GO:0006807","N/A","nitrogen compound metabolic process","Interpro","IEA","N/A","N/A","BGO:0006807","cgd6_4570-RA"
"cgd6_4570","Biological Process","GO:0009399","N/A","nitrogen fixation","Interpro","IEA","N/A","N/A","BGO:0009399","cgd6_4570-RA"
"cgd6_4570","Cellular Component","GO:0005737","N/A","cytoplasm","Interpro","IEA","N/A","N/A","CGO:0005737","cgd6_4570-RA"
"cgd6_4570","Molecular Function","GO:0003824","N/A","catalytic activity","Interpro","IEA","N/A","N/A","MGO:0003824","cgd6_4570-RA"
"cgd6_4570","Molecular Function","GO:0004356","N/A","glutamate-ammonia ligase activity","Interpro","IEA","N/A","N/A","MGO:0004356","cgd6_4570-RA"
"cgd6_4580","Biological Process","GO:0006383","N/A","transcription by RNA polymerase III","Interpro","IEA","N/A","N/A","BGO:0006383","cgd6_4580-RA"
"cgd6_4580","Cellular Component","GO:0005666","N/A","RNA polymerase III complex","Interpro","IEA","N/A","N/A","CGO:0005666","cgd6_4580-RA"
"cgd6_4590","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd6_4590-RA"
"cgd6_4600","Molecular Function","GO:0017176","N/A","phosphatidylinositol N-acetylglucosaminyltransferase activity","Interpro","IEA","N/A","N/A","MGO:0017176","cgd6_4600-RA"
"cgd6_4610","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd6_4610-RA"
"cgd6_4620","Biological Process","GO:0006412","N/A","translation","Interpro","IEA","N/A","N/A","BGO:0006412","cgd6_4620-RA"
"cgd6_4620","Cellular Component","GO:0015934","N/A","large ribosomal subunit","Interpro","IEA","N/A","N/A","CGO:0015934","cgd6_4620-RA"
"cgd6_4620","Molecular Function","GO:0003735","N/A","structural constituent of ribosome","Interpro","IEA","N/A","N/A","MGO:0003735","cgd6_4620-RA"
"cgd6_4630","Biological Process","GO:0006412","N/A","translation","Interpro","IEA","N/A","N/A","BGO:0006412","cgd6_4630-RA"
"cgd6_4630","Cellular Component","GO:0005622","N/A","intracellular","Interpro","IEA","N/A","N/A","CGO:0005622","cgd6_4630-RA"
"cgd6_4630","Cellular Component","GO:0005840","N/A","ribosome","Interpro","IEA","N/A","N/A","CGO:0005840","cgd6_4630-RA"
"cgd6_4630","Molecular Function","GO:0003735","N/A","structural constituent of ribosome","Interpro","IEA","N/A","N/A","MGO:0003735","cgd6_4630-RA"
"cgd6_4650","Biological Process","GO:0006357","N/A","regulation of transcription by RNA polymerase II","Interpro","IEA","N/A","N/A","BGO:0006357","cgd6_4650-RA"
"cgd6_4650","Biological Process","GO:0032784","N/A","regulation of DNA-templated transcription, elongation","Interpro","IEA","N/A","N/A","BGO:0032784","cgd6_4650-RA"
"cgd6_4660","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd6_4660-RA"
"cgd6_4670","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd6_4670-RA"
"cgd6_4680","Biological Process","GO:0006869","N/A","lipid transport","Interpro","IEA","N/A","N/A","BGO:0006869","cgd6_4680-RA"
"cgd6_4680","Cellular Component","GO:0016021","N/A","integral component of membrane","Interpro","IEA","N/A","N/A","CGO:0016021","cgd6_4680-RA"
"cgd6_4680","Molecular Function","GO:0005319","N/A","lipid transporter activity","Interpro","IEA","N/A","N/A","MGO:0005319","cgd6_4680-RA"
"cgd6_470","Cellular Component","GO:0016021","N/A","integral component of membrane","Interpro","IEA","N/A","N/A","CGO:0016021","cgd6_470-RA"
"cgd6_470","Molecular Function","GO:0008521","N/A","acetyl-CoA transmembrane transporter activity","Interpro","IEA","N/A","N/A","MGO:0008521","cgd6_470-RA"
"cgd6_4700","Biological Process","GO:0055085","N/A","transmembrane transport","Interpro","IEA","N/A","N/A","BGO:0055085","cgd6_4700-RA"
"cgd6_4700","Cellular Component","GO:0016021","N/A","integral component of membrane","Interpro","IEA","N/A","N/A","CGO:0016021","cgd6_4700-RA"
"cgd6_4700","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_4700-RA"
"cgd6_4700","Molecular Function","GO:0016887","N/A","ATPase activity","Interpro","IEA","N/A","N/A","MGO:0016887","cgd6_4700-RA"
"cgd6_4700","Molecular Function","GO:0042626","N/A","ATPase activity, coupled to transmembrane movement of substances","Interpro","IEA","N/A","N/A","MGO:0042626","cgd6_4700-RA"
"cgd6_4710","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd6_4710-RA"
"cgd6_4750","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd6_4750-RA"
"cgd6_4760","Molecular Function","GO:0003924","N/A","GTPase activity","Interpro","IEA","N/A","N/A","MGO:0003924","cgd6_4760-RA"
"cgd6_4770","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd6_4770-RA"
"cgd6_4770","Molecular Function","GO:0046872","N/A","metal ion binding","Interpro","IEA","N/A","N/A","MGO:0046872","cgd6_4770-RA"
"cgd6_4783","Biological Process","GO:0006289","N/A","nucleotide-excision repair","Interpro","IEA","N/A","N/A","BGO:0006289","cgd6_4783-RA"
"cgd6_4783","Biological Process","GO:0006355","N/A","regulation of transcription, DNA-templated","Interpro","IEA","N/A","N/A","BGO:0006355","cgd6_4783-RA"
"cgd6_4783","Cellular Component","GO:0000439","N/A","transcription factor TFIIH core complex","Interpro","IEA","N/A","N/A","CGO:0000439","cgd6_4783-RA"
"cgd6_4790","Cellular Component","GO:0005622","N/A","intracellular","Interpro","IEA","N/A","N/A","CGO:0005622","cgd6_4790-RA"
"cgd6_4790","Molecular Function","GO:0008270","N/A","zinc ion binding","Interpro","IEA","N/A","N/A","MGO:0008270","cgd6_4790-RA"
"cgd6_4830","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd6_4830-RA"
"cgd6_4830","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_4830-RA"
"cgd6_4840","Biological Process","GO:0006508","N/A","proteolysis","Interpro","IEA","N/A","N/A","BGO:0006508","cgd6_4840-RA"
"cgd6_4840","Molecular Function","GO:0004252","N/A","serine-type endopeptidase activity","Interpro","IEA","N/A","N/A","MGO:0004252","cgd6_4840-RA"
"cgd6_4850","Biological Process","GO:0016567","N/A","protein ubiquitination","Interpro","IEA","N/A","N/A","BGO:0016567","cgd6_4850-RA"
"cgd6_4850","Molecular Function","GO:0004842","N/A","ubiquitin-protein transferase activity","Interpro","IEA","N/A","N/A","MGO:0004842","cgd6_4850-RA"
"cgd6_4850","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd6_4850-RA"
"cgd6_4860","Cellular Component","GO:0005634","N/A","nucleus","Interpro","IEA","N/A","N/A","CGO:0005634","cgd6_4860-RA"
"cgd6_4860","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd6_4860-RA"
"cgd6_4860","Molecular Function","GO:0003723","N/A","RNA binding","Interpro","IEA","N/A","N/A","MGO:0003723","cgd6_4860-RA"
"cgd6_4860","Molecular Function","GO:0004386","N/A","helicase activity","Interpro","IEA","N/A","N/A","MGO:0004386","cgd6_4860-RA"
"cgd6_4860","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_4860-RA"
"cgd6_4880","Biological Process","GO:0006508","N/A","proteolysis","Interpro","IEA","N/A","N/A","BGO:0006508","cgd6_4880-RA"
"cgd6_4880","Molecular Function","GO:0008234","N/A","cysteine-type peptidase activity","Interpro","IEA","N/A","N/A","MGO:0008234","cgd6_4880-RA"
"cgd6_4890","Biological Process","GO:0006855","N/A","drug transmembrane transport","Interpro","IEA","N/A","N/A","BGO:0006855","cgd6_4890-RA"
"cgd6_4890","Molecular Function","GO:0015238","N/A","drug transmembrane transporter activity","Interpro","IEA","N/A","N/A","MGO:0015238","cgd6_4890-RA"
"cgd6_490","Biological Process","GO:0030001","N/A","metal ion transport","Interpro","IEA","N/A","N/A","BGO:0030001","cgd6_490-RA"
"cgd6_490","Biological Process","GO:0055085","N/A","transmembrane transport","Interpro","IEA","N/A","N/A","BGO:0055085","cgd6_490-RA"
"cgd6_490","Cellular Component","GO:0016020","N/A","membrane","Interpro","IEA","N/A","N/A","CGO:0016020","cgd6_490-RA"
"cgd6_490","Molecular Function","GO:0046873","N/A","metal ion transmembrane transporter activity","Interpro","IEA","N/A","N/A","MGO:0046873","cgd6_490-RA"
"cgd6_4910","Molecular Function","GO:0046872","N/A","metal ion binding","Interpro","IEA","N/A","N/A","MGO:0046872","cgd6_4910-RA"
"cgd6_4930","Biological Process","GO:0006886","N/A","intracellular protein transport","Interpro","IEA","N/A","N/A","BGO:0006886","cgd6_4930-RA"
"cgd6_4930","Biological Process","GO:0015031","N/A","protein transport","Interpro","IEA","N/A","N/A","BGO:0015031","cgd6_4930-RA"
"cgd6_4930","Biological Process","GO:0016192","N/A","vesicle-mediated transport","Interpro","IEA","N/A","N/A","BGO:0016192","cgd6_4930-RA"
"cgd6_4930","Cellular Component","GO:0030117","N/A","membrane coat","Interpro","IEA","N/A","N/A","CGO:0030117","cgd6_4930-RA"
"cgd6_4930","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd6_4930-RA"
"cgd6_4930","Molecular Function","GO:0030276","N/A","clathrin binding","Interpro","IEA","N/A","N/A","MGO:0030276","cgd6_4930-RA"
"cgd6_4960","Biological Process","GO:0006468","N/A","protein phosphorylation","Interpro","IEA","N/A","N/A","BGO:0006468","cgd6_4960-RA"
"cgd6_4960","Molecular Function","GO:0004672","N/A","protein kinase activity","Interpro","IEA","N/A","N/A","MGO:0004672","cgd6_4960-RA"
"cgd6_4960","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_4960-RA"
"cgd6_4970","Biological Process","GO:0042026","N/A","protein refolding","Interpro","IEA","N/A","N/A","BGO:0042026","cgd6_4970-RA"
"cgd6_4970","Cellular Component","GO:0005737","N/A","cytoplasm","Interpro","IEA","N/A","N/A","CGO:0005737","cgd6_4970-RA"
"cgd6_4970","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_4970-RA"
"cgd6_4990","Biological Process","GO:0006508","N/A","proteolysis","Interpro","IEA","N/A","N/A","BGO:0006508","cgd6_4990-RA"
"cgd6_4990","Molecular Function","GO:0008236","N/A","serine-type peptidase activity","Interpro","IEA","N/A","N/A","MGO:0008236","cgd6_4990-RA"
"cgd6_500","Biological Process","GO:0007165","N/A","signal transduction","Interpro","IEA","N/A","N/A","BGO:0007165","cgd6_500-RA"
"cgd6_500","Molecular Function","GO:0004114","N/A","3',5'-cyclic-nucleotide phosphodiesterase activity","Interpro","IEA","N/A","N/A","MGO:0004114","cgd6_500-RA"
"cgd6_5000","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd6_5000-RA"
"cgd6_5040","Biological Process","GO:0006289","N/A","nucleotide-excision repair","Interpro","IEA","N/A","N/A","BGO:0006289","cgd6_5040-RA"
"cgd6_5040","Biological Process","GO:0006355","N/A","regulation of transcription, DNA-templated","Interpro","IEA","N/A","N/A","BGO:0006355","cgd6_5040-RA"
"cgd6_5040","Cellular Component","GO:0000439","N/A","transcription factor TFIIH core complex","Interpro","IEA","N/A","N/A","CGO:0000439","cgd6_5040-RA"
"cgd6_5060","Biological Process","GO:0006468","N/A","protein phosphorylation","Interpro","IEA","N/A","N/A","BGO:0006468","cgd6_5060-RA"
"cgd6_5060","Molecular Function","GO:0004672","N/A","protein kinase activity","Interpro","IEA","N/A","N/A","MGO:0004672","cgd6_5060-RA"
"cgd6_5060","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_5060-RA"
"cgd6_5070","Biological Process","GO:0006486","N/A","protein glycosylation","Interpro","IEA","N/A","N/A","BGO:0006486","cgd6_5070-RA"
"cgd6_5070","Cellular Component","GO:0005783","N/A","endoplasmic reticulum","Interpro","IEA","N/A","N/A","CGO:0005783","cgd6_5070-RA"
"cgd6_5070","Cellular Component","GO:0016021","N/A","integral component of membrane","Interpro","IEA","N/A","N/A","CGO:0016021","cgd6_5070-RA"
"cgd6_5070","Molecular Function","GO:0004579","N/A","dolichyl-diphosphooligosaccharide-protein glycotransferase activity","Interpro","IEA","N/A","N/A","MGO:0004579","cgd6_5070-RA"
"cgd6_5080","Biological Process","GO:0006457","N/A","protein folding","Interpro","IEA","N/A","N/A","BGO:0006457","cgd6_5080-RA"
"cgd6_5080","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_5080-RA"
"cgd6_5080","Molecular Function","GO:0051082","N/A","unfolded protein binding","Interpro","IEA","N/A","N/A","MGO:0051082","cgd6_5080-RA"
"cgd6_510","Biological Process","GO:0016192","N/A","vesicle-mediated transport","Interpro","IEA","N/A","N/A","BGO:0016192","cgd6_510-RA"
"cgd6_510","Cellular Component","GO:0016021","N/A","integral component of membrane","Interpro","IEA","N/A","N/A","CGO:0016021","cgd6_510-RA"
"cgd6_5100","Biological Process","GO:0006506","N/A","GPI anchor biosynthetic process","Interpro","IEA","N/A","N/A","BGO:0006506","cgd6_5100-RA"
"cgd6_5100","Molecular Function","GO:0004584","N/A","dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase activity","Interpro","IEA","N/A","N/A","MGO:0004584","cgd6_5100-RA"
"cgd6_5140","Cellular Component","GO:0016020","N/A","membrane","Interpro","IEA","N/A","N/A","CGO:0016020","cgd6_5140-RA"
"cgd6_5160","Molecular Function","GO:0008017","N/A","microtubule binding","Interpro","IEA","N/A","N/A","MGO:0008017","cgd6_5160-RA"
"cgd6_520","Biological Process","GO:0006468","N/A","protein phosphorylation","Interpro","IEA","N/A","N/A","BGO:0006468","cgd6_520-RA"
"cgd6_520","Molecular Function","GO:0004672","N/A","protein kinase activity","Interpro","IEA","N/A","N/A","MGO:0004672","cgd6_520-RA"
"cgd6_520","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_520-RA"
"cgd6_5240","Biological Process","GO:0006468","N/A","protein phosphorylation","Interpro","IEA","N/A","N/A","BGO:0006468","cgd6_5240-RA"
"cgd6_5240","Molecular Function","GO:0004672","N/A","protein kinase activity","Interpro","IEA","N/A","N/A","MGO:0004672","cgd6_5240-RA"
"cgd6_5240","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_5240-RA"
"cgd6_5260","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_5260-RA"
"cgd6_5260","Molecular Function","GO:0016887","N/A","ATPase activity","Interpro","IEA","N/A","N/A","MGO:0016887","cgd6_5260-RA"
"cgd6_5320","Biological Process","GO:0006355","N/A","regulation of transcription, DNA-templated","Interpro","IEA","N/A","N/A","BGO:0006355","cgd6_5320-RA"
"cgd6_5320","Molecular Function","GO:0003700","N/A","DNA-binding transcription factor activity","Interpro","IEA","N/A","N/A","MGO:0003700","cgd6_5320-RA"
"cgd6_5350","Cellular Component","GO:0016020","N/A","membrane","Interpro","IEA","N/A","N/A","CGO:0016020","cgd6_5350-RA"
"cgd6_5350","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_5350-RA"
"cgd6_5350","Molecular Function","GO:0016887","N/A","ATPase activity","Interpro","IEA","N/A","N/A","MGO:0016887","cgd6_5350-RA"
"cgd6_540","Biological Process","GO:0006468","N/A","protein phosphorylation","Interpro","IEA","N/A","N/A","BGO:0006468","cgd6_540-RA"
"cgd6_540","Molecular Function","GO:0004672","N/A","protein kinase activity","Interpro","IEA","N/A","N/A","MGO:0004672","cgd6_540-RA"
"cgd6_540","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_540-RA"
"cgd6_5450","Cellular Component","GO:0016020","N/A","membrane","Interpro","IEA","N/A","N/A","CGO:0016020","cgd6_5450-RA"
"cgd6_5450","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_5450-RA"
"cgd6_5450","Molecular Function","GO:0016887","N/A","ATPase activity","Interpro","IEA","N/A","N/A","MGO:0016887","cgd6_5450-RA"
"cgd6_550","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd6_550-RA"
"cgd6_5510","Molecular Function","GO:0003824","N/A","catalytic activity","Interpro","IEA","N/A","N/A","MGO:0003824","cgd6_5510-RA"
"cgd6_5510","Molecular Function","GO:0046872","N/A","metal ion binding","Interpro","IEA","N/A","N/A","MGO:0046872","cgd6_5510-RA"
"cgd6_5520","Molecular Function","GO:0003824","N/A","catalytic activity","Interpro","IEA","N/A","N/A","MGO:0003824","cgd6_5520-RA"
"cgd6_5520","Molecular Function","GO:0046872","N/A","metal ion binding","Interpro","IEA","N/A","N/A","MGO:0046872","cgd6_5520-RA"
"cgd6_560","Biological Process","GO:0006419","N/A","alanyl-tRNA aminoacylation","Interpro","IEA","N/A","N/A","BGO:0006419","cgd6_560-RA"
"cgd6_560","Biological Process","GO:0043039","N/A","tRNA aminoacylation","Interpro","IEA","N/A","N/A","BGO:0043039","cgd6_560-RA"
